ontology	label	definition	internal_id	accuracy	internal_consistency	score	confidence	notes	is_a	relationships	is_original	masked_id	expected_label	feature_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_label	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	task	method	model_name	feature_label	expected_relationships	predicted_relationships	expected_definition	predicted_definition
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	36	1.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		1.0	1.0	1.0	1.0	0.0	1	0	0	0	definition	github	gpt-3.5-turbo	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. This cell is part of the proximal tubular epithelium and expresses prominin-1, signal transducer CD24, and vimentin. It is a subclass of epithelial cell of proximal tubule.	37	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	github	gpt-4	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. This cell is part of the proximal tubular epithelium and expresses prominin-1, signal transducer CD24, and vimentin. It is a subclass of epithelial cell of proximal tubule.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell is a specific type of renal tubular epithelial cell located in the proximal tubule of the kidney. These cells express markers including CD24, and CD-133, proteins often involved in signal transduction and cell adhesion, as well as vimentin, a type III intermediate filament protein often associated with mesenchymal cells or cell motility.	38	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	no_RAG	gpt-4	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell is a specific type of renal tubular epithelial cell located in the proximal tubule of the kidney. These cells express markers including CD24, and CD-133, proteins often involved in signal transduction and cell adhesion, as well as vimentin, a type III intermediate filament protein often associated with mesenchymal cells or cell motility.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD133-positive, vimentin-positive proximal tubular cell that is part of the Proximal Tubular Epithelium. These cells express CD24 (Signal Transducer CD24), CD133 (Prominin1), and vimentin proteins.	39	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-3.5-turbo	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A CD24-positive, CD133-positive, vimentin-positive proximal tubular cell that is part of the Proximal Tubular Epithelium. These cells express CD24 (Signal Transducer CD24), CD133 (Prominin1), and vimentin proteins.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A proximal tubular cell that is CD24-positive, CD133-positive, and vimentin-positive. This cell expresses Prominin 1, Signal Transducer CD24, and Vimentin and is part of the proximal tubular epithelium.	40	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	devdocs	gpt-3.5-turbo	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A proximal tubular cell that is CD24-positive, CD133-positive, and vimentin-positive. This cell expresses Prominin 1, Signal Transducer CD24, and Vimentin and is part of the proximal tubular epithelium.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A proximal tubular cell that is CD24-positive, CD133-positive, and vimentin-positive. This cell expresses prominin1, signal transducer CD24, and vimentin. It is an epithelial cell of the proximal tubule.	41	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A proximal tubular cell that is CD24-positive, CD133-positive, and vimentin-positive. This cell expresses prominin1, signal transducer CD24, and vimentin. It is an epithelial cell of the proximal tubule.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A proximal tubular cell that is positive for CD24, CD-133, and vimentin.	42	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A proximal tubular cell that is positive for CD24, CD-133, and vimentin.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A proximal tubular epithelial cell that is CD24-positive, CD133-positive and vimentin-positive.	43	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A proximal tubular epithelial cell that is CD24-positive, CD133-positive and vimentin-positive.
cl	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A specialized type of cell in the proximal tubular epithelium known for the expression of Prominin 1 (CD133), Signal Transducer CD24, and Vimentin. This cell is a subclass of the epithelial cells of the proximal tubule.	44	0.0					EpithelialCellOfProximalTubule	{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'} | {'predicate': 'Expresses', 'target': 'Prominin1'} | {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'} | {'predicate': 'Expresses', 'target': 'Vimentin'}	False	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell				[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-4	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell			A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.	A specialized type of cell in the proximal tubular epithelium known for the expression of Prominin 1 (CD133), Signal Transducer CD24, and Vimentin. This cell is a subclass of the epithelial cells of the proximal tubule.
cl	endometrial ciliated epithelial cell	A ciliated epithelial cell of the endometrium.	45	0.0					CiliatedEpithelialCell	{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}	False	EndometrialCiliatedEpithelialCell				[{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'rdfs:subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}]	CL:4030040		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	devdocs	gpt-3.5-turbo	endometrial ciliated epithelial cell			A ciliated cell of the endometrial epithelium. The cilia of this cell type help move mucus from glandular tissue of the endometrium.	A ciliated epithelial cell of the endometrium.
cl	endometrial ciliated epithelial cell	A ciliated cell of the endometrial epithelium. The cilia of this cell type help move mucus from glandular tissue of the endometrium.	46	0.0					CiliatedEpithelialCell	{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}	True	EndometrialCiliatedEpithelialCell				[{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'rdfs:subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}]	CL:4030040		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	devdocs	gpt-3.5-turbo	endometrial ciliated epithelial cell			A ciliated cell of the endometrial epithelium. The cilia of this cell type help move mucus from glandular tissue of the endometrium.	A ciliated epithelial cell of the endometrium.
