	model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
354	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	1	0	1.0	[]	[('subClassOf', 'DisruptionOfAnatomicalStructureInAnotherOrganism')]	[]	[('subClassOf', 'BiologicalProcessInvolvedInInterspeciesInteractionBetweenOrganisms')]	[]	[]	DisruptionOfAnatomicalStructureInAnotherOrganism	disruption of anatomical structure in another organism	The disruption of an anatomical structure of another organism, leading to damage or temporary subversion of that structure.		[{'predicate': 'subClassOf', 'target': 'BiologicalProcessInvolvedInInterspeciesInteractionBetweenOrganisms'}]		GO:0141060	[{'predicate': 'subClassOf', 'target': 'DisruptionOfAnatomicalStructureInAnotherOrganism'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
355	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	0	0.5	[('subClassOf', 'Detoxification', 'PredictedMoreGeneralThan', 'DetoxificationOfInorganicCompound')]	[]	[]	[]	[]	[{'term_id': 'GO:0140982', 'term_label': 'detoxification of aluminum ion', 'pred': 'subClassOf', 'expected_tgt': 'DetoxificationOfInorganicCompound', 'outcome': 'tp[more_general]'}]	DetoxificationOfAluminumIon	detoxification of aluminum ion	Any process that reduce or remove the toxicity of aluminum ions. These can include transport of the aluminum away from sensitive areas,  sequesteration, or chemical modification to an inert form.		[{'predicate': 'HasPrimaryInput', 'target': 'AluminiumCation'}, {'predicate': 'subClassOf', 'target': 'DetoxificationOfInorganicCompound'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Detoxification'}, {'predicate': 'HasPrimaryInput', 'target': 'AluminiumCation'}]	GO:0140982	[{'predicate': 'HasPrimaryInput', 'target': 'AluminiumCation'}, {'predicate': 'subClassOf', 'target': 'Detoxification'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
356	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	1	1.0	[]	[]	[('subClassOf', 'MRNADestabilization')]	[('subClassOf', 'RetrotransposonSilencingByMRNADestabilization')]	['SiRNAMediatedPostTranscriptionalGeneSilencing']	[{'term_id': 'GO:0141011', 'term_label': 'siRNA-mediated retrotransposon silencing by mRNA destabilization', 'pred': 'subClassOf', 'predicted_tgt': 'MRNADestabilization', 'outcome': 'fp'}]	SiRNAMediatedRetrotransposonSilencingByMRNADestabilization	siRNA-mediated retrotransposon silencing by mRNA destabilization	A retrotransposon silencing mechanism in which mRNAs transcribed from transposons are targeted for degradation by a siRNA.		[{'predicate': 'subClassOf', 'target': 'RetrotransposonSilencingByMRNADestabilization'}]		GO:0141011	[{'predicate': 'subClassOf', 'target': 'SiRNAMediatedPostTranscriptionalGeneSilencing'}, {'predicate': 'subClassOf', 'target': 'MRNADestabilization'}, {'predicate': 'NegativelyRegulates', 'target': 'Retrotransposition'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
357	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	0	0.0	[('subClassOf', 'GO:0140975', 'PredictedMoreSpecificThan', 'DisruptionOfAnatomicalStructureInAnotherOrganism')]	[]	[]	[]	[]	[]	DisruptionOfCellInAnotherOrganism	disruption of cell in another organism	The disruption of a cell of another organism, leading to damage or temporary subversion of that cell.		[{'predicate': 'subClassOf', 'target': 'DisruptionOfAnatomicalStructureInAnotherOrganism'}]		GO:0141061	[{'predicate': 'subClassOf', 'target': 'DisruptionOfCellularAnatomicalStructureInAnotherOrganism'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
358	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	0	2.0	[]	[]	[]	[('subClassOf', 'SymbiontMediatedSuppressionOfHostSignalTransductionPathway'), ('subClassOf', 'PerturbationOfHostMAPKSignalTransductionPathway')]	['PerturbationOfHostMAPKPathway']	[]	SymbiontMediatedSuppressionOfHostMAPKSignalTransductionPathway	symbiont-mediated suppression of host MAPK signal transduction pathway	A process in which a symbiont interferes with, inhibits or disrupts a MAPK signal transduction pathway in its host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction.		[{'predicate': 'subClassOf', 'target': 'SymbiontMediatedSuppressionOfHostSignalTransductionPathway'}, {'predicate': 'subClassOf', 'target': 'PerturbationOfHostMAPKSignalTransductionPathway'}]		GO:0141070	[{'predicate': 'subClassOf', 'target': 'PerturbationOfHostMAPKPathway'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	2								
359	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'SymbiontDefenseToHostProducedReactiveOxygenSpecies')]	['SymbiontDefenseToHostProcudedReactiveOxygenSpecies', 'DetoxificationOfReactiveOxygenSpeciesBySymbiont']	[]	SymbiontMediatedDetoxificationOfHostGeneratedReactiveOxygenSpecies	symbiont-mediated detoxification of host-generated reactive oxygen species	A process in which a symbiont interferes with, inhibits or disrupts the host reactive oxygen species (ROS)-mediated innate immune response by directly degrading host ROS. The host is defined as the larger of the organisms involved in a symbiotic interaction.		[{'predicate': 'subClassOf', 'target': 'SymbiontDefenseToHostProducedReactiveOxygenSpecies'}]		GO:0141082	[{'predicate': 'subClassOf', 'target': 'DetoxificationOfReactiveOxygenSpeciesBySymbiont'}, {'predicate': 'subClassOf', 'target': 'SymbiontDefenseToHostProcudedReactiveOxygenSpecies'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
360	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	0	1.5	[('subClassOf', 'RetrotransposonSilencing', 'PredictedMoreGeneralThan', 'RetrotransposonSilencingByHeterochromatinFormation')]	[]	[]	[('subClassOf', 'GeneSilencingByRNADirectedDNAMethylation')]	['GeneSilencingByRnaDirectedDnaMethylation']	[{'term_id': 'GO:0141010', 'term_label': 'retrotransposon silencing by siRNA-directed DNA methylation', 'pred': 'subClassOf', 'expected_tgt': 'RetrotransposonSilencingByHeterochromatinFormation', 'outcome': 'tp[more_general]'}]	RetrotransposonSilencingByRNADirectedDNAMethylation	retrotransposon silencing by RNA-directed DNA methylation	A retrotransposon silencing mechanism mediated by RNA-directed DNA methylation. RNA-directed DNA methylation is a gene silencing process in which small interfering RNAs (siRNAs) guide DNA methylation to the siRNA-generating genomic loci and other loci that are homologous to the siRNAs for de novo DNA methylation. This results in a heterochromatin assembly, a chromatin conformation that is refractory to transcription.		[{'predicate': 'subClassOf', 'target': 'GeneSilencingByRNADirectedDNAMethylation'}, {'predicate': 'subClassOf', 'target': 'RetrotransposonSilencingByHeterochromatinFormation'}]		GO:0141010	[{'predicate': 'subClassOf', 'target': 'RetrotransposonSilencing'}, {'predicate': 'subClassOf', 'target': 'GeneSilencingByRnaDirectedDnaMethylation'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
361	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	1	0	1.0	[]	[('subClassOf', 'DisruptionBySymbiontOfHostAnatomicalStructure')]	[]	[('subClassOf', 'DisruptionOfExtracellularMatrixOfAnotherOrganism')]	[]	[]	DisruptionOfHostExtracellularMatrix	disruption of host extracellular matrix	The chemical reactions and pathways performed by an symbiont resulting in the breakdown of the extracellular matrix of its host.		[{'predicate': 'subClassOf', 'target': 'DisruptionOfExtracellularMatrixOfAnotherOrganism'}]		GO:0141066	[{'predicate': 'subClassOf', 'target': 'DisruptionBySymbiontOfHostAnatomicalStructure'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
362	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	0	3.0	[]	[]	[]	[('subClassOf', 'DisulfideOxidoreductaseActivity'), ('subClassOf', 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor'), ('subClassOf', 'CatalyticActivity_actingOnAProtein')]	['ProteinGlutathioneOxidoreductaseActivity']	[]	ProteinGlutathioneOxidoreductase_glutathione_activity	protein-glutathione oxidoreductase (glutathione) activity	Catalysis of the reaction: glutathionylated protein (PSSG) + glutathione (GSH) = protein-thiol (PSH) + glutathione disulfide (GSSG). The reaction may proceed via a 'monothiol' or 'dithiol' mechanism.		[{'predicate': 'subClassOf', 'target': 'DisulfideOxidoreductaseActivity'}, {'predicate': 'subClassOf', 'target': 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor'}, {'predicate': 'subClassOf', 'target': 'CatalyticActivity_actingOnAProtein'}]		GO:0141049	[{'predicate': 'HasParticipant', 'target': 'ProteinThiol'}, {'predicate': 'HasParticipant', 'target': 'GlutathioneDisulfide'}, {'predicate': 'subClassOf', 'target': 'ProteinGlutathioneOxidoreductaseActivity'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	3								
363	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	1	0	1.0	[]	[('subClassOf', 'PerturbationOfHostSignalTransductionPathway')]	[]	[('subClassOf', 'SymbiontMediatedActivationOfHostSignalTransductionPathway')]	[]	[]	SymbiontMediatedActivationOfHostInflammasomeMediatedSignalTransduction	symbiont-mediated activation of host inflammasome-mediated signal transduction	A process in which a symbiont subverts an inflammasome-mediated signal transduction pathway in the host organism by initiating, promoting, or enhancing its activation. The host is defined as the larger of the organisms involved in a symbiotic interaction.		[{'predicate': 'subClassOf', 'target': 'SymbiontMediatedActivationOfHostSignalTransductionPathway'}]		GO:0141079	[{'predicate': 'subClassOf', 'target': 'PerturbationOfHostSignalTransductionPathway'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
364	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	0	1	0.5	[('subClassOf', 'EpigeneticRegulationOfGeneExpression', 'PredictedMoreGeneralThan', 'GenomicImprinting')]	[]	[('subClassOf', 'CellularProcessInvolvedInReproductionInMulticellularOrganism')]	[]	[]	[{'term_id': 'GO:0141068', 'term_label': 'autosome genomic imprinting', 'pred': 'subClassOf', 'expected_tgt': 'GenomicImprinting', 'outcome': 'tp[more_general]'}, {'term_id': 'GO:0141068', 'term_label': 'autosome genomic imprinting', 'pred': 'subClassOf', 'predicted_tgt': 'CellularProcessInvolvedInReproductionInMulticellularOrganism', 'outcome': 'fp'}]	AutosomeGenomicImprinting	autosome genomic imprinting	The establishment of epigenetic modifications (imprints) in autosomal (non-sexual) chromosomes during gametogenesis, and propagation of these imprints during the organism's life. Genomic imprinting leads to an asymmetry between the maternal and paternal alleles and differential expression of the corresponding alleles. This can happen through heterochromatin formation or differential chromatin loop formation.		[{'predicate': 'subClassOf', 'target': 'GenomicImprinting'}]		GO:0141068	[{'predicate': 'PartOf', 'target': 'GermCellDevelopment'}, {'predicate': 'subClassOf', 'target': 'CellularProcessInvolvedInReproductionInMulticellularOrganism'}, {'predicate': 'subClassOf', 'target': 'EpigeneticRegulationOfGeneExpression'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
365	gpt-4	openai:	False	2023-09-02 14:59:44.618102	2023-09-02 15:03:24.509734	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.452, 'recall': 0.44666666666666655, 'f1_score': 0.44233333333333325, 'accuracy': 0.397, 'specificity': 0.0, 'true_positives': 43, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	subClassOf	1	0	0.0	[]	[('subClassOf', 'MolecularTagActivity')]	[]	[]	[]	[{'term_id': 'GO:0141048', 'term_label': 'membrane tag activity', 'pred': 'subClassOf', 'expected_tgt': 'MolecularTagActivity', 'outcome': 'true_positive'}]	MembraneTagActivity	membrane tag activity	A molecular function exhibited by a protein that is covalently attached (AKA tagged or conjugated) to a lipid, where it acts as a marker for a membrane, recognized by the cellular apparatus to target the tagged protein for some cellular process such as autophagy.		[{'predicate': 'subClassOf', 'target': 'MolecularTagActivity'}]		GO:0141048	[{'predicate': 'subClassOf', 'target': 'MolecularTagActivity'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
