model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	1	1	2.0	[]	[('subClassOf', 'InheritedObesity')]	[('HasCharacteristic', 'HasASyndromicPresentation')]	[('subClassOf', 'SyndromicDisease'), ('subClassOf', 'OvergrowthObesitySyndrome')]	[]	[{'term_id': 'MONDO:0016565', 'term_label': 'obsolete syndromic genetic obesity', 'pred': 'HasCharacteristic', 'predicted_tgt': 'HasASyndromicPresentation', 'outcome': 'fp'}, {'term_id': 'MONDO:0016565', 'term_label': 'obsolete syndromic genetic obesity', 'pred': 'subClassOf', 'expected_tgt': 'InheritedObesity', 'outcome': 'true_positive'}]	SyndromicGeneticObesity	syndromic genetic obesity			[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'OvergrowthObesitySyndrome'}, {'predicate': 'subClassOf', 'target': 'InheritedObesity'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'InheritedObesity'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0016565	[{'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}, {'predicate': 'subClassOf', 'target': 'InheritedObesity'}]	0.5	0.3333333333333333	0.4	0.25	0.0	1	0	1	2								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	0	1	1.0	[]	[]	[('subClassOf', 'CongenitalDeformitiesOfFingers')]	[('subClassOf', 'AdactylyOfHand')]	[]	[{'term_id': 'MONDO:0017448', 'term_label': 'obsolete congenital absence/hypoplasia of fingers excluding thumb', 'pred': 'subClassOf', 'predicted_tgt': 'CongenitalDeformitiesOfFingers', 'outcome': 'fp'}]	CongenitalAbsenceHypoplasiaOfFingersExcludingThumb	congenital absence/hypoplasia of fingers excluding thumb			[{'predicate': 'subClassOf', 'target': 'AdactylyOfHand'}]		MONDO:0017448	[{'predicate': 'subClassOf', 'target': 'CongenitalDeformitiesOfFingers'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	0	1	2.0	[]	[]	[('subClassOf', 'PeritonealNeoplasm')]	[('HasCharacteristic', 'Rare'), ('subClassOf', 'Neoplasm_MONDO:0005070')]	['PrimaryNeoplasm']	[{'term_id': 'MONDO:0015682', 'term_label': 'obsolete primary peritoneal tumor', 'pred': 'subClassOf', 'predicted_tgt': 'PeritonealNeoplasm', 'outcome': 'fp'}]	PrimaryPeritonealTumor	primary peritoneal tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'Neoplasm_MONDO:0005070'}]		MONDO:0015682	[{'predicate': 'subClassOf', 'target': 'PeritonealNeoplasm'}, {'predicate': 'subClassOf', 'target': 'PrimaryNeoplasm'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	1	0	0.0	[]	[('subClassOf', '46XXDisorderOfSexDevelopment')]	[]	[]	['SteroidMetabolicDisorder']	[{'term_id': 'MONDO:0020039', 'term_label': 'obsolete 46,XX disorder of sex development induced by androgens excess', 'pred': 'subClassOf', 'expected_tgt': '46XXDisorderOfSexDevelopment', 'outcome': 'true_positive'}]	46XXDisorderOfSexDevelopmentInducedByAndrogensExcess	46,XX disorder of sex development induced by androgens excess			[{'predicate': 'subClassOf', 'target': '46XXDisorderOfSexDevelopment'}]		MONDO:0020039	[{'predicate': 'subClassOf', 'target': 'SteroidMetabolicDisorder'}, {'predicate': 'subClassOf', 'target': '46XXDisorderOfSexDevelopment'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	1	0	0.0	[]	[('subClassOf', 'RetinalCiliopathy')]	[]	[]	[]	[{'term_id': 'MONDO:0022404', 'term_label': 'obsolete retinal ciliopathy due to mutation in Usher gene', 'pred': 'subClassOf', 'expected_tgt': 'RetinalCiliopathy', 'outcome': 'true_positive'}]	RetinalCiliopathyDueToMutationInUsherGene	retinal ciliopathy due to mutation in Usher gene			[{'predicate': 'subClassOf', 'target': 'RetinalCiliopathy'}]		MONDO:0022404	[{'predicate': 'HasMaterialBasisInMutationIn', 'target': 'UsherGene'}, {'predicate': 'subClassOf', 'target': 'RetinalCiliopathy'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	0	0	3.0	[]	[]	[]	[('subClassOf', 'CongenitalNervousSystemDisorder'), ('subClassOf', 'QualitativeOrQuantitativeDefectsOfAlphaBCristallin'), ('subClassOf', 'MyofibrillarMyopathy')]	['Crystallinopathy']	[]	AlphaCrystallinopathy	alpha-crystallinopathy			[{'predicate': 'subClassOf', 'target': 'CongenitalNervousSystemDisorder'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeDefectsOfAlphaBCristallin'}, {'predicate': 'subClassOf', 'target': 'MyofibrillarMyopathy'}]		MONDO:0020343	[{'predicate': 'subClassOf', 'target': 'Crystallinopathy'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	3								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'RespiratoryOrThoracicMalformation')]	['RespiratorySystemAbnormality']	[]	RespiratoryMalformation	respiratory malformation			[{'predicate': 'subClassOf', 'target': 'RespiratoryOrThoracicMalformation'}]		MONDO:0015930	[{'predicate': 'subClassOf', 'target': 'RespiratorySystemAbnormality'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	2	0	0.5	[('subClassOf', 'Disease', 'PredictedMoreGeneralThan', 'CongenitalHeartMalformation')]	[('DiseaseHasMajorFeature', 'TranspositionOfTheGreatArteries'), ('DiseaseHasMajorFeature', 'ConotruncalDefect')]	[]	[]	['VentricularSeptalDefects', 'CardiacConductionDisease']	[{'term_id': 'MONDO:0020285', 'term_label': 'obsolete transposition of the great arteries and conotruncal cardiac anomaly', 'pred': 'subClassOf', 'expected_tgt': 'CongenitalHeartMalformation', 'outcome': 'tp[more_general]'}, {'term_id': 'MONDO:0020285', 'term_label': 'obsolete transposition of the great arteries and conotruncal cardiac anomaly', 'pred': 'DiseaseHasMajorFeature', 'expected_tgt': 'TranspositionOfTheGreatArteries', 'outcome': 'true_positive'}, {'term_id': 'MONDO:0020285', 'term_label': 'obsolete transposition of the great arteries and conotruncal cardiac anomaly', 'pred': 'DiseaseHasMajorFeature', 'expected_tgt': 'ConotruncalDefect', 'outcome': 'true_positive'}]	TranspositionOfTheGreatArteriesAndConotruncalCardiacAnomaly	transposition of the great arteries and conotruncal cardiac anomaly			[{'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}, {'predicate': 'subClassOf', 'target': 'CongenitalHeartMalformation'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Disease'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}]	MONDO:0020285	[{'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}, {'predicate': 'subClassOf', 'target': 'VentricularSeptalDefects'}, {'predicate': 'subClassOf', 'target': 'CardiacConductionDisease'}, {'predicate': 'subClassOf', 'target': 'Disease'}]	0.4	0.6666666666666666	0.5	0.3333333333333333	0.0	2	0	3	1								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	1	1	1.0	[]	[('subClassOf', 'UrogenitalTractMalformation')]	[('HasCharacteristic', 'HasASyndromicPresentation')]	[('subClassOf', 'SyndromicDisease')]	[]	[{'term_id': 'MONDO:0015620', 'term_label': 'obsolete syndromic urogenital tract malformation', 'pred': 'HasCharacteristic', 'predicted_tgt': 'HasASyndromicPresentation', 'outcome': 'fp'}, {'term_id': 'MONDO:0015620', 'term_label': 'obsolete syndromic urogenital tract malformation', 'pred': 'subClassOf', 'expected_tgt': 'UrogenitalTractMalformation', 'outcome': 'true_positive'}]	SyndromicUrogenitalTractMalformation	syndromic urogenital tract malformation	A urogenital tract malformation that is part of a larger syndrome.		[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'UrogenitalTractMalformation'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'UrogenitalTractMalformation'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0015620	[{'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}, {'predicate': 'subClassOf', 'target': 'UrogenitalTractMalformation'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	0	1	1.5	[('subClassOf', 'InbornErrorsOfMetabolism', 'PredictedMoreGeneralThan', 'InbornCarbohydrateMetabolicDisorder')]	[]	[('DiseaseHasBasisInDisruptionOf', 'GlycerolMetabolicProcess')]	[('subClassOf', 'GlycerolMetabolismDisease')]	[]	[{'term_id': 'MONDO:0019227', 'term_label': 'obsolete inborn disorder of glycerol metabolism', 'pred': 'DiseaseHasBasisInDisruptionOf', 'predicted_tgt': 'GlycerolMetabolicProcess', 'outcome': 'fp'}, {'term_id': 'MONDO:0019227', 'term_label': 'obsolete inborn disorder of glycerol metabolism', 'pred': 'subClassOf', 'expected_tgt': 'InbornCarbohydrateMetabolicDisorder', 'outcome': 'tp[more_general]'}]	InbornDisorderOfGlycerolMetabolism	inborn disorder of glycerol metabolism	An inherited metabolic disease that is has its basis in the disruption of glycerol metabolic process.		[{'predicate': 'subClassOf', 'target': 'InbornCarbohydrateMetabolicDisorder'}, {'predicate': 'subClassOf', 'target': 'GlycerolMetabolismDisease'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'InbornErrorsOfMetabolism'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'GlycerolMetabolicProcess'}]	MONDO:0019227	[{'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'GlycerolMetabolicProcess'}, {'predicate': 'subClassOf', 'target': 'InbornErrorsOfMetabolism'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	1	0	1.0	[]	[('subClassOf', 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases')]	[]	[('HasMaterialBasisInGermlineMutationIn', 'MYOT')]	[]	[{'term_id': 'MONDO:0016201', 'term_label': 'obsolete qualitative or quantitative defects of myotilin', 'pred': 'subClassOf', 'expected_tgt': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases', 'outcome': 'true_positive'}]	QualitativeOrQuantitativeDefectsOfMyotilin	qualitative or quantitative defects of myotilin			[{'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'MYOT'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases'}]		MONDO:0016201	[{'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases'}]	1.0	0.5	0.6666666666666666	0.5	0.0	1	0	0	1								
gpt-4	openai:	False	2023-09-02 15:17:37.550870	2023-09-02 15:21:01.111722	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-gpt-4	db	db	ont_mondo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_mondo_training', 'testing_set_collection': 'ont_mondo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.31133333333333335, 'recall': 0.3283333333333333, 'f1_score': 0.30838095238095237, 'accuracy': 0.264, 'specificity': 0.0, 'true_positives': 24, 'true_negatives': 0, 'false_positives': 62, 'false_negatives': 67}	mondo	all	0	1	1.5	[('subClassOf', 'Hypothyroidism', 'PredictedMoreGeneralThan', 'PermanentCongenitalHypothyroidism')]	[]	[('HasCharacteristic', 'HasASyndromicPresentation')]	[('subClassOf', 'SyndromicDisease')]	[]	[{'term_id': 'MONDO:0015778', 'term_label': 'obsolete syndromic hypothyroidism', 'pred': 'HasCharacteristic', 'predicted_tgt': 'HasASyndromicPresentation', 'outcome': 'fp'}, {'term_id': 'MONDO:0015778', 'term_label': 'obsolete syndromic hypothyroidism', 'pred': 'subClassOf', 'expected_tgt': 'PermanentCongenitalHypothyroidism', 'outcome': 'tp[more_general]'}]	SyndromicHypothyroidism	syndromic hypothyroidism	A hypothyroidism that is part of a larger syndrome.		[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'PermanentCongenitalHypothyroidism'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Hypothyroidism'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0015778	[{'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}, {'predicate': 'subClassOf', 'target': 'Hypothyroidism'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
